playerID,yearID,playerStint,teamID,league,numberOfGames,numberOfGamesAsBatter,AtBatting,runs,hits,doules,tripples,homeRuns,runsBattedIn,stolenBases,caughtStealing,baseOnBalls,strikeouts,intentionalWalks,hitsByPitch,sacrificeHits,sacrificeFlies,groundedIntoDoublePlays,G_old,playerName
aaronha01,1954,1,ML1,NL,122,122,468,58,131,27,6,13,69,2,2,28,39,,3,6,4,13,122,Henry Louis
aaronha01,1955,1,ML1,NL,153,153,602,105,189,37,9,27,106,3,1,49,61,5,3,7,4,20,153,Henry Louis
aaronha01,1956,1,ML1,NL,153,153,609,106,200,34,14,26,92,2,4,37,54,6,2,5,7,21,153,Henry Louis
aaronha01,1957,1,ML1,NL,151,151,615,118,198,27,6,44,132,1,1,57,58,15,0,0,3,13,151,Henry Louis
aaronha01,1958,1,ML1,NL,153,153,601,109,196,34,4,30,95,4,1,59,49,16,1,0,3,21,153,Henry Louis
aaronha01,1959,1,ML1,NL,154,154,629,116,223,46,7,39,123,8,0,51,54,17,4,0,9,19,154,Henry Louis
aaronha01,1960,1,ML1,NL,153,153,590,102,172,20,11,40,126,16,7,60,63,13,2,0,12,8,153,Henry Louis
aaronha01,1961,1,ML1,NL,155,155,603,115,197,39,10,34,120,21,9,56,64,20,2,1,9,16,155,Henry Louis
aaronha01,1962,1,ML1,NL,156,156,592,127,191,28,6,45,128,15,7,66,73,14,3,0,6,14,156,Henry Louis
aaronha01,1963,1,ML1,NL,161,161,631,121,201,29,4,44,130,31,5,78,94,18,0,0,5,11,161,Henry Louis
aaronha01,1964,1,ML1,NL,145,145,570,103,187,30,2,24,95,22,4,62,46,9,0,0,2,22,145,Henry Louis
aaronha01,1965,1,ML1,NL,150,150,570,109,181,40,1,32,89,24,4,60,81,10,1,0,8,15,150,Henry Louis
aaronha01,1966,1,ATL,NL,158,158,603,117,168,23,1,44,127,21,3,76,96,15,1,0,8,14,158,Henry Louis
aaronha01,1967,1,ATL,NL,155,155,600,113,184,37,3,39,109,17,6,63,97,19,0,0,6,11,155,Henry Louis
aaronha01,1968,1,ATL,NL,160,160,606,84,174,33,4,29,86,28,5,64,62,23,1,0,5,21,160,Henry Louis
aaronha01,1969,1,ATL,NL,147,147,547,100,164,30,3,44,97,9,10,87,47,19,2,0,3,14,147,Henry Louis
aaronha01,1970,1,ATL,NL,150,150,516,103,154,26,1,38,118,9,0,74,63,15,2,0,6,13,150,Henry Louis
aaronha01,1971,1,ATL,NL,139,139,495,95,162,22,3,47,118,1,1,71,58,21,2,0,5,9,139,Henry Louis
aaronha01,1972,1,ATL,NL,129,129,449,75,119,10,0,34,77,4,0,92,55,15,1,0,2,17,129,Henry Louis
aaronha01,1973,1,ATL,NL,120,120,392,84,118,12,1,40,96,1,1,68,51,13,1,0,4,7,120,Henry Louis
aaronha01,1974,1,ATL,NL,112,112,340,47,91,16,0,20,69,1,0,39,29,6,0,1,2,6,112,Henry Louis
aaronto01,1962,1,ML1,NL,141,141,334,54,77,20,2,8,38,6,0,41,58,0,0,4,3,10,141,Tommie Lee
aaronto01,1963,1,ML1,NL,72,72,135,6,27,6,1,1,15,0,3,11,27,1,0,3,2,7,72,Tommie Lee
aaronto01,1965,1,ML1,NL,8,8,16,1,3,0,0,0,1,0,0,1,2,0,0,0,0,1,8,Tommie Lee
aaronto01,1968,1,ATL,NL,98,98,283,21,69,10,3,1,25,3,4,21,37,1,0,2,1,9,98,Tommie Lee
aaronto01,1969,1,ATL,NL,49,49,60,13,15,2,0,1,5,0,1,6,6,0,0,0,0,1,49,Tommie Lee
aaronto01,1970,1,ATL,NL,44,44,63,3,13,2,0,2,7,0,0,3,10,0,0,0,0,5,44,Tommie Lee
aaronto01,1971,1,ATL,NL,25,25,53,4,12,2,0,0,3,0,0,3,5,1,0,0,0,3,25,Tommie Lee
aasedo01,1990,1,LAN,NL,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Donald William
abbated01,1897,1,PHI,NL,3,3,10,0,3,0,0,0,0,0,,1,,,0,0,,,3,Edward James
abbated01,1898,1,PHI,NL,25,25,92,9,21,4,0,0,14,4,,7,,,1,2,,,25,Edward James
abbated01,1903,1,BSN,NL,136,136,489,61,111,18,5,1,46,23,,52,,,4,17,,,136,Edward James
abbated01,1904,1,BSN,NL,154,154,579,76,148,18,10,3,54,24,,40,,,5,13,,,154,Edward James
abbated01,1905,1,BSN,NL,153,153,610,70,170,25,12,3,41,30,,35,,,8,5,,,153,Edward James
abbated01,1910,2,BSN,NL,52,52,178,20,44,4,2,0,10,2,,12,16,,0,8,,,52,Edward James
abbeybe01,1892,1,WAS,NL,27,27,75,5,9,1,0,0,3,2,,9,27,,0,,,,27,Bert Wood
abbeych01,1893,1,WAS,NL,31,31,116,11,30,1,4,0,12,9,,12,6,,1,,,,31,Charles S.
abbeych01,1894,1,WAS,NL,129,129,523,95,164,26,18,7,101,31,,58,38,,7,,,,129,Charles S.
abbeych01,1895,1,WAS,NL,132,132,511,102,141,14,10,8,84,28,,43,41,,7,5,,,132,Charles S.
abbeych01,1896,1,WAS,NL,79,79,301,47,79,12,6,1,49,16,,27,20,,4,10,,,79,Charles S.
abbeych01,1897,1,WAS,NL,80,80,300,52,78,14,8,3,34,9,,27,,,4,3,,,80,Charles S.
abbotfr01,1905,1,PHI,NL,42,42,128,9,25,6,1,0,12,4,,6,,,3,6,,,42,Harry Frederick
abbotje01,2001,1,FLO,NL,28,28,42,5,11,3,0,0,5,0,0,3,7,0,1,0,0,1,28,Jeffrey William
abbotku01,1994,1,FLO,NL,101,101,345,41,86,17,3,9,33,3,0,16,98,1,5,3,2,5,101,Kurt Thomas
abbotku01,1995,1,FLO,NL,120,120,420,60,107,18,7,17,60,4,3,36,110,4,5,2,5,6,120,Kurt Thomas
abbotku01,1996,1,FLO,NL,109,109,320,37,81,18,7,8,33,3,3,22,99,1,3,4,0,7,109,Kurt Thomas
abbotku01,1997,1,FLO,NL,94,94,252,35,69,18,2,6,30,3,1,14,68,3,1,6,0,5,94,Kurt Thomas
abbotku01,2001,1,ATL,NL,6,6,9,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,6,Kurt Thomas
abbotky01,1992,1,PHI,NL,31,31,29,1,2,1,0,0,2,0,0,1,18,0,0,6,0,0,31,Lawrence Kyle
abbotky01,1995,1,PHI,NL,18,18,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18,Lawrence Kyle
abbotpa01,2004,2,PHI,NL,10,8,11,1,2,0,0,0,2,0,0,0,4,0,0,3,0,0,8,Paul David
aberal01,1957,2,KC1,AL,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Albert Julius
abercda01,1871,1,TRO,NA,1,1,4,0,0,0,0,0,0,0,0,0,0,,,,,,1,Francis Patterson
abercre01,2006,1,FLO,NL,111,111,255,39,54,12,2,5,24,6,5,18,78,2,3,4,1,2,111,Reginald Damascus
abercre01,2007,1,FLO,NL,35,35,76,16,15,3,0,2,5,7,1,2,22,0,2,0,0,1,35,Reginald Damascus
abernte02,1966,2,ATL,NL,38,38,8,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,38,Theodore Wade
abreubo01,1998,1,PHI,NL,151,151,497,68,155,29,6,17,74,19,10,84,133,14,0,4,4,6,151,Bob Kelly
abreubo01,1999,1,PHI,NL,152,152,546,118,183,35,11,20,93,27,9,109,113,8,3,0,4,13,152,Bob Kelly
abreubo01,2000,1,PHI,NL,154,154,576,103,182,42,10,25,79,28,8,100,116,9,1,0,3,12,154,Bob Kelly
abreubo01,2001,1,PHI,NL,162,162,588,118,170,48,4,31,110,36,14,106,137,11,1,0,9,13,162,Bob Kelly
abreubo01,2002,1,PHI,NL,157,157,572,102,176,50,6,20,85,31,12,104,117,9,3,0,6,11,157,Bob Kelly
abreubo01,2003,1,PHI,NL,158,158,577,99,173,35,1,20,101,22,9,109,126,13,2,0,7,13,158,Bob Kelly
abreubo01,2004,1,PHI,NL,159,159,574,118,173,47,1,30,105,40,5,127,116,10,5,0,7,5,159,Bob Kelly
abreubo01,2005,1,PHI,NL,162,162,588,104,168,37,1,24,102,31,9,117,134,15,6,0,8,7,162,Bob Kelly
abreubo01,2006,1,PHI,NL,98,98,339,61,94,25,2,8,65,20,4,91,86,5,2,0,6,8,98,Bob Kelly
abreubo01,2012,2,LAN,NL,92,,195,28,48,8,1,3,19,6,2,35,51,3,0,0,0,6,,Bob Kelly
abreuto01,2007,1,LAN,NL,59,59,166,19,45,14,1,2,17,0,0,7,21,1,3,0,2,5,59,Etanislao Toni
abreuto01,2009,1,LAN,NL,6,6,8,0,2,0,0,0,1,0,1,3,2,0,0,0,0,0,,Etanislao Toni
abreuwi01,2007,1,WAS,NL,26,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,Winston Leonardo
aceveju01,2001,2,FLO,NL,20,20,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,20,Juan Carlos
ackerji01,1986,2,ATL,NL,21,21,28,1,3,1,0,0,0,0,0,0,21,0,0,0,0,0,21,James Justin
ackerji01,1987,1,ATL,NL,68,68,14,1,3,0,0,0,1,0,0,1,8,0,0,0,0,0,68,James Justin
ackerji01,1988,1,ATL,NL,21,21,5,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,21,James Justin
ackerji01,1989,1,ATL,NL,59,59,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,59,James Justin
acostcy01,1975,1,PHI,NL,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Cecilio
acostma01,2007,1,ATL,NL,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Manuel Alcides
acostma01,2008,1,ATL,NL,46,43,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,43,Manuel Alcides
acostma01,2009,1,ATL,NL,36,34,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,Manuel Alcides
adamsbe01,1915,1,PHI,NL,24,24,27,1,3,0,0,0,2,0,,2,3,,0,2,,,24,John Bertram
adamsbe01,1916,1,PHI,NL,11,11,13,2,3,0,0,0,1,0,,0,3,,0,0,,,11,John Bertram
adamsbe01,1917,1,PHI,NL,43,43,107,4,22,4,1,1,7,0,,0,20,,0,4,,,43,John Bertram
adamsbe01,1918,1,PHI,NL,84,84,227,10,40,4,0,0,12,5,,10,26,,1,9,,,84,John Bertram
adamsbe01,1919,1,PHI,NL,78,78,232,14,54,7,2,1,17,4,,6,27,,0,3,,,78,John Bertram
adamsbo02,1931,1,PHI,NL,1,1,3,0,0,0,0,0,0,0,,0,0,,0,0,,,1,Robert Andrew
adamsbo02,1932,1,PHI,NL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Robert Andrew
adamsbu01,1943,2,PHI,NL,111,111,418,48,107,14,7,4,38,2,,39,67,,0,9,,8,111,Elvin Clark
adamsbu01,1944,1,PHI,NL,151,151,584,86,165,35,3,17,64,2,,74,74,,7,17,,11,151,Elvin Clark
adamsbu01,1945,1,PHI,NL,14,14,56,6,13,3,1,2,8,0,,5,5,,0,0,,2,14,Elvin Clark
adamsbu01,1947,1,PHI,NL,69,69,182,21,45,11,1,2,15,2,,26,29,,0,1,,3,69,Elvin Clark
adamsji01,1890,1,SL4,AA,1,1,4,0,1,0,0,0,0,0,,0,,,0,,,,1,James J.
adamsjo02,1996,1,FLO,NL,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Joel Lee
adamsmi03,2011,2,TEX,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jon Michael
adamsmi03,2012,1,TEX,AL,61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Jon Michael
adamste01,2000,1,LAN,NL,66,63,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,Terry Wayne
adamste01,2001,1,LAN,NL,43,41,39,2,2,1,0,0,1,0,0,3,19,0,0,5,1,0,41,Terry Wayne
adamste01,2002,1,PHI,NL,46,45,25,0,2,0,0,0,1,0,0,3,13,0,0,6,0,1,45,Terry Wayne
adamste01,2003,1,PHI,NL,66,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,Terry Wayne
adamste01,2005,1,PHI,NL,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Terry Wayne
adcocjo01,1953,1,ML1,NL,157,157,590,71,168,33,6,18,80,3,2,42,82,,2,6,,22,157,Joseph Wilbur
adcocjo01,1954,1,ML1,NL,133,133,500,73,154,27,5,23,87,1,4,44,58,,3,11,4,7,133,Joseph Wilbur
adcocjo01,1955,1,ML1,NL,84,84,288,40,76,14,0,15,45,0,2,31,44,3,2,2,1,13,84,Joseph Wilbur
adcocjo01,1956,1,ML1,NL,137,137,454,76,132,23,1,38,103,1,0,32,86,6,1,11,2,11,137,Joseph Wilbur
adcocjo01,1957,1,ML1,NL,65,65,209,31,60,13,2,12,38,0,0,20,51,3,1,0,1,7,65,Joseph Wilbur
adcocjo01,1958,1,ML1,NL,105,105,320,40,88,15,1,19,54,0,0,21,63,1,1,2,5,14,105,Joseph Wilbur
adcocjo01,1959,1,ML1,NL,115,115,404,53,118,19,2,25,76,0,0,32,77,6,0,2,6,8,115,Joseph Wilbur
adcocjo01,1960,1,ML1,NL,138,138,514,55,153,21,4,25,91,2,2,46,86,7,1,5,4,13,138,Joseph Wilbur
adcocjo01,1961,1,ML1,NL,152,152,562,77,160,20,0,35,108,2,1,59,94,4,2,4,2,22,152,Joseph Wilbur
adcocjo01,1962,1,ML1,NL,121,121,391,48,97,12,1,29,78,2,0,50,91,8,1,2,3,18,121,Joseph Wilbur
addisbo01,1950,1,BSN,NL,16,16,28,7,7,1,0,0,2,1,,3,5,,0,0,,0,16,Robert Gordon
addisbo01,1951,1,BSN,NL,85,85,199,23,55,7,0,1,24,3,2,9,10,,0,3,,4,85,Robert Gordon
adducji01,1989,1,PHI,NL,13,13,19,1,7,1,0,0,0,0,0,0,4,0,0,0,0,0,13,James David
addybo01,1873,2,BS1,NA,31,31,152,37,54,5,2,1,36,2,3,1,0,,,,,,31,Robert Edward
addybo01,1877,1,CN1,NL,57,57,245,27,68,2,3,0,31,,,6,5,,,,,,57,Robert Edward
aderhmo01,1945,2,BSN,NL,31,31,102,15,34,4,0,2,11,3,,9,6,,0,0,,1,31,Morris Woodrow
aguaylu01,1980,1,PHI,NL,20,20,47,7,13,1,2,1,8,1,1,2,3,0,0,0,1,0,20,Luis
aguaylu01,1981,1,PHI,NL,45,45,84,11,18,4,0,1,7,1,0,6,15,0,2,2,0,0,45,Luis
aguaylu01,1982,1,PHI,NL,50,50,56,11,15,1,2,3,7,1,1,5,7,1,1,1,0,1,50,Luis
aguaylu01,1983,1,PHI,NL,2,2,4,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,Luis
aguaylu01,1984,1,PHI,NL,58,58,72,15,20,4,0,3,11,0,0,8,16,2,0,0,0,1,58,Luis
aguaylu01,1985,1,PHI,NL,91,91,165,27,46,7,3,6,21,1,0,22,26,5,6,4,3,7,91,Luis
aguaylu01,1986,1,PHI,NL,62,62,133,17,28,6,1,4,13,1,1,8,26,0,3,0,2,3,62,Luis
aguaylu01,1987,1,PHI,NL,94,94,209,25,43,9,1,12,21,0,0,15,56,1,5,3,2,5,94,Luis
aguaylu01,1988,1,PHI,NL,49,49,97,9,24,3,0,3,5,2,0,13,17,2,0,1,0,2,49,Luis
aguilch01,2004,1,FLO,NL,29,29,45,10,10,2,1,3,5,0,0,2,12,0,0,1,0,0,29,Christopher Louis
aguilch01,2005,1,FLO,NL,65,65,78,11,19,3,0,0,4,0,1,3,19,0,0,0,0,0,65,Christopher Louis
aguilch01,2006,1,FLO,NL,47,47,95,5,22,8,1,0,7,2,1,9,26,1,0,0,0,2,47,Christopher Louis
aguirha01,1968,1,LAN,NL,25,25,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,Henry John
akerfda01,1989,1,TEX,AL,6,0,,,,,,,,,,,,,,,,,6,Darrel Wayne
akerfda01,1990,1,PHI,NL,71,71,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,71,Darrel Wayne
akerfda01,1991,1,PHI,NL,30,30,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30,Darrel Wayne
akerja01,1964,1,KC1,AL,10,10,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,Jackie Delane
akerja01,1965,1,KC1,AL,34,34,8,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,34,Jackie Delane
akerja01,1966,1,KC1,AL,66,66,21,1,2,1,0,0,2,0,0,0,12,0,0,1,0,0,66,Jackie Delane
akerja01,1967,1,KC1,AL,57,57,8,0,1,0,0,0,1,0,0,0,4,0,0,3,0,0,57,Jackie Delane
akerja01,1974,1,ATL,NL,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Jackie Delane
akersbi01,1932,1,BSN,NL,36,36,93,8,24,3,1,1,17,0,,10,15,,0,2,,,36,William G.
albaljo01,2007,1,WAS,NL,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Jonathan
alberjo01,1995,1,TEX,AL,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Jose Edgardo
alberjo01,1996,1,TEX,AL,5,0,,,,,,,,,,,,,,,,,5,Jose Edgardo
alberjo01,1997,1,TEX,AL,10,0,,,,,,,,,,,,,,,,,10,Jose Edgardo
albrija01,1947,1,PHI,NL,41,41,99,9,23,4,0,2,5,1,,10,11,,0,3,,2,41,Harold John
alcarlu01,1967,1,LAN,NL,17,17,60,1,14,1,0,0,3,1,1,1,13,0,0,1,1,1,17,Angel Luis
alcarlu01,1968,1,LAN,NL,41,41,106,4,16,1,0,2,5,1,1,9,23,2,0,0,0,2,41,Angel Luis
aldresc01,1999,2,PHI,NL,29,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,Scott Phillip
aldresc01,2000,1,PHI,NL,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Scott Phillip
aldrico01,2001,1,ATL,NL,8,8,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,Cory Jerome
aldrija01,1989,2,ATL,NL,8,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,Jay Robert
alexado01,1971,1,LAN,NL,17,17,33,3,9,0,0,0,2,0,0,3,13,0,0,1,0,1,17,Doyle Lafayette
alexado01,1977,1,TEX,AL,34,0,,,,,,,,,,,,,,,,,34,Doyle Lafayette
alexado01,1978,1,TEX,AL,31,0,,,,,,,,,,,,,,,,,31,Doyle Lafayette
alexado01,1979,1,TEX,AL,23,0,,,,,,,,,,,,,,,,,23,Doyle Lafayette
alexado01,1980,1,ATL,NL,35,35,83,7,15,3,0,0,3,0,0,3,24,0,0,3,0,1,35,Doyle Lafayette
alexado01,1986,2,ATL,NL,18,18,38,2,8,1,0,0,5,0,0,0,8,0,0,6,1,2,18,Doyle Lafayette
alexado01,1987,1,ATL,NL,16,16,35,1,1,0,0,0,1,0,0,0,13,0,1,6,0,0,16,Doyle Lafayette
alexage01,1990,1,TEX,AL,3,0,,,,,,,,,,,,,,,,,3,Gerald Paul
alexage01,1991,1,TEX,AL,30,0,,,,,,,,,,,,,,,,,30,Gerald Paul
alexage01,1992,1,TEX,AL,3,0,,,,,,,,,,,,,,,,,3,Gerald Paul
alexama02,2004,1,TEX,AL,21,21,21,3,5,2,0,0,3,0,0,1,7,0,0,0,0,0,21,Manuel de Jesus
alexani01,1884,2,SL4,AA,1,1,4,0,0,0,0,0,0,0,,0,,,0,,,,1,William Henry
alexape01,1911,1,PHI,NL,50,50,138,12,24,5,1,0,9,1,,2,27,,0,0,,,50,Grover Cleveland
alexape01,1912,1,PHI,NL,46,46,102,7,19,4,0,2,13,0,,6,14,,0,9,,,46,Grover Cleveland
alexape01,1913,1,PHI,NL,47,47,103,9,13,4,1,0,4,0,,3,21,,0,3,,,47,Grover Cleveland
alexape01,1914,1,PHI,NL,48,48,137,18,32,3,0,0,7,0,,3,12,,1,2,,,48,Grover Cleveland
alexape01,1915,1,PHI,NL,49,49,130,9,22,3,0,1,8,0,1,6,23,,0,5,,,49,Grover Cleveland
alexape01,1916,1,PHI,NL,49,49,138,10,33,7,4,0,9,1,,5,15,,0,3,,,49,Grover Cleveland
alexape01,1917,1,PHI,NL,47,47,139,17,30,8,2,1,13,1,,3,23,,0,7,,,47,Grover Cleveland
alexape01,1930,1,PHI,NL,9,9,4,0,0,0,0,0,0,0,,2,0,,0,0,,,9,Grover Cleveland
alfonan01,1997,1,FLO,NL,17,16,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,Antonio
alfonan01,1998,1,FLO,NL,58,56,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,56,Antonio
alfonan01,1999,1,FLO,NL,73,69,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,69,Antonio
alfonan01,2000,1,FLO,NL,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,Antonio
alfonan01,2001,1,FLO,NL,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Antonio
alfonan01,2004,1,ATL,NL,79,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,Antonio
alfonan01,2005,1,FLO,NL,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Antonio
alfonan01,2006,1,TEX,AL,19,0,,,,,,,,,,,,,,,,,19,Antonio
alfonan01,2007,1,PHI,NL,61,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Antonio
alicelu01,1997,1,ANA,AL,128,128,388,59,98,16,7,5,37,22,8,69,65,3,8,4,2,4,128,Luis Rene
alicelu01,1998,1,TEX,AL,101,101,259,51,71,15,3,6,33,4,3,37,40,0,5,4,3,1,101,Luis Rene
alicelu01,1999,1,TEX,AL,68,68,164,33,33,10,0,3,17,2,1,28,32,0,0,3,1,4,68,Luis Rene
alicelu01,2000,1,TEX,AL,139,139,540,85,159,25,8,6,63,1,3,59,75,1,5,7,7,13,139,Luis Rene
allarbr01,1979,1,TEX,AL,7,0,,,,,,,,,,,,,,,,,7,Brian Marshall
allarbr01,1980,1,TEX,AL,5,0,,,,,,,,,,,,,,,,,5,Brian Marshall
allenbe01,1967,1,WS2,AL,87,87,254,13,49,5,1,3,18,1,2,18,43,1,0,4,3,2,87,Bernard Keith
allenbe01,1968,1,WS2,AL,120,120,373,31,90,12,4,6,40,2,0,28,35,5,4,0,0,8,120,Bernard Keith
allenbe01,1969,1,WS2,AL,122,122,365,33,90,17,4,9,45,5,4,50,35,3,0,2,0,9,122,Bernard Keith
allenbe01,1970,1,WS2,AL,104,104,261,31,61,7,1,8,29,0,2,43,21,4,0,1,0,4,104,Bernard Keith
allenbe01,1971,1,WS2,AL,97,97,229,18,61,11,1,4,22,2,1,33,27,1,0,0,0,2,97,Bernard Keith
allenbo01,1890,1,PHI,NL,133,133,456,69,103,15,11,2,57,13,,87,54,,5,,,,133,Robert Gilman
allenbo01,1891,1,PHI,NL,118,118,438,46,97,7,4,1,51,12,,43,44,,0,,,,118,Robert Gilman
allenbo01,1892,1,PHI,NL,152,152,563,77,128,20,14,2,64,15,,61,60,,1,,,,152,Robert Gilman
allenbo01,1893,1,PHI,NL,124,124,471,86,126,19,12,8,90,8,,71,40,,5,,,,124,Robert Gilman
allenbo01,1894,1,PHI,NL,40,40,149,26,38,10,3,0,19,4,,17,11,,1,,,,40,Robert Gilman
allenbo01,1897,1,BSN,NL,34,34,119,33,38,5,0,1,24,1,,18,,,0,3,,,34,Robert Gilman
allenbo03,1937,1,PHI,NL,3,3,3,1,1,0,0,0,0,0,,0,1,,0,0,,0,3,Robert Earl
allench01,2003,1,FLO,NL,12,12,24,2,5,1,1,0,0,0,0,0,5,0,1,0,0,1,12,John Chad
allench01,2004,1,TEX,AL,20,20,58,4,14,4,1,0,6,0,1,2,13,0,0,2,1,1,20,John Chad
allench01,2005,1,TEX,AL,21,21,53,5,15,1,1,0,5,0,1,2,13,0,0,1,0,2,21,John Chad
allendi01,1963,1,PHI,NL,10,10,24,6,7,2,1,0,2,0,0,0,5,0,0,0,1,2,10,Richard Anthony
allendi01,1964,1,PHI,NL,162,162,632,125,201,38,13,29,91,3,4,67,138,13,0,6,3,8,162,Richard Anthony
allendi01,1965,1,PHI,NL,161,161,619,93,187,31,14,20,85,15,2,74,150,6,2,6,6,13,161,Richard Anthony
allendi01,1966,1,PHI,NL,141,141,524,112,166,25,10,40,110,10,6,68,136,13,3,0,4,9,141,Richard Anthony
allendi01,1967,1,PHI,NL,122,122,463,89,142,31,10,23,77,20,5,75,117,18,1,1,0,9,122,Richard Anthony
allendi01,1968,1,PHI,NL,152,152,521,87,137,17,9,33,90,7,7,74,161,15,1,2,7,7,152,Richard Anthony
allendi01,1969,1,PHI,NL,118,118,438,79,126,23,3,32,89,9,3,64,144,10,0,0,4,10,118,Richard Anthony
allendi01,1971,1,LAN,NL,155,155,549,82,162,24,1,23,90,8,1,93,113,13,1,1,5,23,155,Richard Anthony
allendi01,1975,1,PHI,NL,119,119,416,54,97,21,3,12,62,11,2,58,109,4,2,1,4,19,119,Richard Anthony
allendi01,1976,1,PHI,NL,85,85,298,52,80,16,1,15,49,11,4,37,63,2,0,1,3,13,85,Richard Anthony
allenet01,1934,1,PHI,NL,145,145,581,87,192,42,4,10,85,6,,33,47,,3,16,,16,145,Ethan Nathan
allenet01,1935,1,PHI,NL,156,156,645,90,198,46,1,8,63,5,,43,54,,1,11,,5,156,Ethan Nathan
allenet01,1936,1,PHI,NL,30,30,125,21,37,3,1,1,9,4,,4,8,,0,3,,4,30,Ethan Nathan
allenfr01,1916,1,BSN,NL,19,19,34,4,7,0,1,0,4,0,,8,14,,0,3,,,19,Frank Leon
allenfr01,1917,1,BSN,NL,29,29,29,2,5,0,0,0,5,1,,7,7,,0,0,,,29,Frank Leon
allenha02,1966,1,WS2,AL,9,9,31,2,12,0,0,1,6,0,0,3,6,0,0,1,0,0,9,Harold Andrew
allenha02,1967,1,WS2,AL,116,116,292,34,68,8,4,3,17,3,4,13,53,2,0,0,2,8,116,Harold Andrew
allenha02,1968,1,WS2,AL,68,68,128,16,28,2,2,1,9,0,0,7,16,1,1,1,0,4,68,Harold Andrew
allenha02,1969,1,WS2,AL,109,109,271,42,75,9,3,1,17,12,3,13,28,1,1,0,1,13,109,Harold Andrew
allenha02,1970,1,WS2,AL,22,22,38,3,8,2,0,0,4,0,0,5,9,1,0,0,1,0,22,Harold Andrew
allenhe01,1884,1,PHI,NL,1,1,3,0,2,0,0,0,0,,,0,0,,,,,,1,Hezekiah
allenll01,1973,2,TEX,AL,23,0,,,,,,,,,,,,,,,,,23,Lloyd Cecil
allenll01,1974,1,TEX,AL,14,0,,,,,,,,,,,,,,,,,14,Lloyd Cecil
allenlu01,2002,1,LAN,NL,6,6,7,2,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,Lucas Gale
allenmy01,1886,1,BSN,NL,1,1,3,0,0,0,0,0,0,0,,0,1,,,,,,1,Myron Smith
allisdo01,1872,1,TRO,NA,23,23,115,23,35,4,2,0,20,1,1,1,3,,,,,,23,Douglas L.
allisdo01,1876,1,HAR,NL,44,44,163,19,43,4,0,0,15,,,3,9,,,,,,44,Douglas L.
allisdo01,1877,1,HAR,NL,29,29,115,14,17,2,0,0,6,,,3,7,,,,,,29,Douglas L.
almanar01,1999,1,FLO,NL,14,14,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,Armando
